d30amp 	 d30phase 	 d50amp 	 d50phase 	 d100amp 	 d100phase 
0.013287572585728592	-1.13317312811	0.022172588129469418	1.27561032336	0.00477110284575569	0.763147146991
0.014267610923509037	-1.25275702602	0.022063380477416142	1.14317207484	0.004426957311969408	0.640571643281
0.015250476126069874	-1.37322655944	0.021912996468070572	1.01115855564	0.004092739574500012	0.51978188476
0.016230235211274795	-1.49442724482	0.02172188387017323	0.87958562158	0.0037693039416294835	0.400978542368
0.017200922071826295	1.52536693186	0.021490656100104845	0.748469979287	0.0034574924131510806	0.284397543982
0.018156576083425167	1.40308651773	0.0212200914057597	0.617829331803	0.003158132958890484	0.170317310916
0.0190912810488193	1.2804254677	0.02091113140548253	0.487682539778	0.0028720378085888027	0.0590675030388
0.019999204229093463	1.15747295291	0.02056487898180224	0.358049801268	0.002600001756461267	-0.0489605308897
0.02087463521067834	1.03430801316	0.020182595532166447	0.228952853699	0.0023428004837437806	-0.153301508426
0.0217120243552579	0.911001215888	0.01976569758136214	0.100415202197	0.002101188902536255	-0.253402349899
0.022506020580038727	0.787616042549	0.019315752762787134	-0.0275376208256	0.0018758995242398873	-0.348607433595
0.02325150821778825	0.664210055701	0.018834475178214623	-0.154877758933	0.0016676408558657704	-0.438144801836
0.023943642709608498	0.540835889696	0.01832372014815765	-0.281574690815	0.001477095827472092	-0.521117150346
0.024577884888559436	0.417542099519	0.0177854783673762	-0.407594836929	0.0013049202539539898	-0.596504851844
0.025150033619050792	0.294373895801	0.017221869482476414	-0.532901103541	0.0011517413343769746	-0.663193603199
0.025656256565241616	0.171373788986	0.01663513511091541	-0.657452351997	0.0010181561919988254	-0.72004643924
0.0260931188715714	0.0485821617077	0.01602763132302435	-0.781202778428	0.0009047304580811445	-0.766046572772
0.02645760954990525	-0.0739622146395	0.015401820610926799	-0.904101185952	0.0008119969025332128	-0.800536576193
0.026747165380567955	-0.196221705426	0.014760263370393852	-1.02609012747	0.0007404541143730123	-0.82355616355
0.02695969214865773	-0.318159368465	0.01410560892377723	-1.14710489234	0.0006905652349216594	-0.836218444708
0.027093583052484632	-0.439738529114	0.013440586114180674	-1.26707230429	0.000662756746578211	-0.840969432909
0.027147734137557784	-0.560922364903	0.012767993502932815	-1.38590929053	0.0006574173199394197	-0.841516296231
0.027121556627265737	-0.681673490233	0.012090689204240791	-1.50352117331	0.0006748967219493534	-0.842300994491
0.02701498604010071	-0.801953531797	0.011411580392598424	1.52179302925	0.0007155047876716669	-0.847656349311
0.026828488002849357	-0.921722685149	0.010733612520102203	1.40697244371	0.0007795104581825314	-0.861011535258
0.02656306068953611	-1.04093924228	0.01005975828227987	1.29375321404	0.0008671408869836988	-0.884476204625
0.026220233836896787	-1.1595590791	0.009393006372351671	1.18230143755	0.0009785806172270676	-0.91886828807
0.025802064308674117	-1.27753509057	0.008736350065024736	1.07281008746	0.0011139708319338711	-0.96402137289
0.02531112820292652	-1.39481655911	0.00809277567195906	0.965504133312	0.0012734086792733986	-1.0191620489
0.024750509518689595	-1.5113484401	0.007465250911918703	0.860646651125	0.0014569466748491399	-1.08322592788
0.02412378542057714	1.51452210862	0.006856713239359808	0.758546046615	0.0016645921828123667	-1.15507155111
0.023435008162146016	1.39967605449	0.006270058175770086	0.659564460237	0.001896306977495387	-1.23360322936
0.02268868375089366	1.28577950662	0.005708127688486277	0.56412729132	0.002152006887122673	-1.31782993839
0.021889747459489156	1.17291438172	0.005173698661958312	0.472733507922	0.0024315615210220363	-1.40688539845
0.021043536309130625	1.06117256298	0.004669471506496523	0.385965894942	0.002734794081615011	-1.50002722294
0.02015575867159325	0.950657677557	0.004198058949454789	0.304499472	0.0030614812623207944	1.54496642902
0.019232461156485706	0.841487202797	0.003761975053522805	0.229104750442	0.0034113532323628614	1.44544052357
0.018279992969314058	0.733794968046	0.0033636245063748712	0.160640017515	0.0037840937093135195	1.34343371805
0.017304967944036978	0.627734129947	0.0030052922253030905	0.100023257378	0.00417934012005847	1.23932125336
0.01631422447074624	0.523480710011	0.002689133319693011	0.0481699850654	0.004596683850707034	1.13341941489
0.015314783554840563	0.421237791358	0.0024171634532442815	0.00587995566066	0.005035670585816339	1.02599555064
0.014313805258412866	0.321240472814	0.0021912496467250053	-0.0263419652839	0.005495800737135478	0.917276426399
0.013318543787487489	0.223761665064	0.002013101560770793	-0.0485292734736	0.0059765299619122985	0.80745512675
0.012336301500091847	0.129118771252	0.001884263296793934	-0.0615216681215	0.006477269770644022	0.696696726158
0.01137438211986089	0.0376811993499	0.00180610575247309	-0.0671610070767	0.006997388223987443	0.585142939958
0.01044004344787074	-0.0501215347222	0.0017798195665403044	-0.0682807217122	0.007536210718374035	0.472915938629
0.009540449871591873	-0.133791701005	0.001806408685684596	-0.0683946197	0.008093020859715444	0.360121480039
0.008682624974229499	-0.21275644005	0.0018866845843504554	-0.0711332751812	0.008667061424411501	0.246851487397
0.007873404550180964	-0.286364239279	0.0020212611660346226	-0.0796336701061	0.00925753540671242	0.133186177075
0.007119390332893036	-0.353888584824	0.0022105503723777813	-0.0961196861566	0.009863607151310226	0.0191958206279
0.0064269047400074475	-0.414544865533	0.0024547585239258905	-0.121785871912	0.010484403569880335	-0.0950577909467
0.005801946937323265	-0.467529507028	0.002753883413895081	-0.156933037997	0.011119015440120169	-0.209520125913
0.005250150517802606	-0.512093035212	0.0031077121736309333	-0.201223796993	0.011766498785669464	-0.324142889324
0.004776743084596671	-0.547659080325	0.003515819925716237	-0.253942476235	0.012425876335136648	-0.438883163758
0.0043865080178990285	-0.573994825349	0.0039775692378542305	-0.314199668151	0.013096139058291769	-0.553702684488
0.0040837486944081585	-0.591419188607	0.0044921103877541176	-0.381068557214	0.013776247777331397	-0.668567225769
0.0038722554153112834	-0.601000682596	0.005058382446277173	-0.453663896806	0.014465134850959134	-0.783446079302
0.003755275284083812	-0.604658905158	0.005675115183075919	-0.531180837097	0.015161705928876905	-0.898311609422
0.003735485259094661	-0.605074692623	0.0063408317958958665	-0.61290883722	0.0158648417741278	-1.01313887239
0.003814968588098976	-0.60537029196	0.007053852461597331	-0.69823161336	0.016573400150588953	-1.12790528945
0.003995194812298674	-0.608634114066	0.007812298703835315	-0.78662012746	0.017286217772759963	-1.242590365
0.004277003506846229	-0.617457924673	0.008614098569196062	-0.877622741432	0.018002112314862106	-1.35717544308
0.0046605919025948786	-0.63364646349	0.009456992600450135	-0.970854792543	0.01871988447612253	-1.47164349603
0.005145506510669879	-0.658157712962	0.010338540592459713	-1.06598871899	0.01943832009898689	1.55561371297
0.005730638847201298	-0.691223304599	0.011256129113171679	-1.16274522316	0.02015619233687772	1.44142517591
0.00641422533043836	-0.732552070702	0.012206979769065849	-1.2608856144	0.020872263867992652	1.32739670204
0.007193851396645978	-0.781535046288	0.013188158191406939	-1.36020529969	0.021585289151524824	1.21354042678
0.008066459854776376	-0.837409182789	0.014196583716689	-1.46052831256	0.02229401672256806	1.09986757395
0.009028363473115196	-0.899369576788	0.0152290397317706	-1.56170274469	0.022997191521872802	0.986388551683
0.010075261764054613	-0.966637209527	0.016282184651393913	1.47799571003	0.02369355725651464	0.873113037407
0.011202261906044245	-1.0384944429	0.017352563493065135	1.37549630206	0.02438185878744411	0.760050053305
0.012403903714748846	-1.11429967509	0.018436620011660337	1.27249177667	0.025060844539801293	0.647208033592
0.013674188548714725	-1.19348972405	0.019530709353634452	1.1690699489	0.02572926893179645	0.534594884608
0.015006612008537878	-1.2755756637	0.020631111188329436	1.06530818455	0.026385894817887653	0.422218038702
0.01639420026285564	-1.36013564317	0.021734043271653177	0.961274929472	0.027029495941915473	0.310084502678
0.01782954980958005	-1.44680672435	0.022835675395306274	0.85703099343	0.027658859395798457	0.198200901493
0.01930487045682558	-1.53527682986	0.023932143672796252	0.752630631534	0.028272788079339875	0.0865735178283
0.020812031285163835	1.51631532378	0.02501956511171223	0.648122458471	0.028870103156654642	-0.0247916719859
0.02234260933122853	1.42501617828	0.02609405242012692	0.543550224323	0.029449646504681834	-0.1358889652
0.023887940712543743	1.33261893924	0.027151728993564987	0.438953475554	0.030010283149224763	-0.246712902658
0.02543917389482874	1.23929781417	0.02818874402775318	0.334368120481	0.03055090368393998	-0.357258241228
0.026987324786101864	1.14520477459	0.02920128770130525	0.229826915135	0.03107042666767719	-0.467519928353
0.0285233333268003	1.05047301932	0.03018560637165783	0.125359882623	0.031567800995571715	-0.57749307844
0.030038121231941536	0.955219888708	0.031138017726922384	0.0209946768064	0.032042008239293415	-0.687172950839
0.03152265053019453	0.85954931722	0.03205492583588439	-0.0832431006734	0.03249206495186639	-0.796554929207
0.032967982535699776	0.763553900836	0.032932836038152107	-0.187329622542	0.032917024932492	-0.905634502047
0.03436533688163467	0.667316644766	0.03376836961643686	-0.291242590916	0.03331598144683817	-1.01440724424
0.035706150239967024	0.570912446636	0.0345582781931649	-0.394961019919	0.03368806939828915	-1.12286879942
0.036982134349576916	0.474409361388	0.03529945779402451	-0.498465041411	0.03403246744570368	-1.23101486302
0.03818533297505902	0.377869686407	0.03598896252169742	-0.601735730013	0.034348400063268	-1.33884116585
0.03930817742100191	0.28135089898	0.03662401778387858	-0.704754944157	0.03463513953810423	-1.44634345813
0.040343540231432995	0.184906472842	0.037202033020757926	-0.807505180313	0.034892007901356714	-1.55351749371
0.041284786711403114	0.0885865962384	0.037720613878427886	-0.909969437926	0.03511837878855955	1.48123363906
0.04212582391732813	-0.00756118959973	0.03817757377617486	-1.01213109284	0.03531367922516936	1.37472891851
0.04286114677468292	-0.103491415532	0.038570944817323795	-1.11397377726	0.03547739133324866	1.2685653268
0.04348588099591774	-0.199160159308	0.03889898799521903	-1.21548126442	0.03560905395537916	1.1627472514
0.04399582248794297	-0.294524558066	0.03916020264803486	-1.31663735633	0.0357082641919996	1.05727915481
0.04438747295715197	-0.389542347816	0.03935333511840969	-1.41742577295	0.03577467884847488	0.952165591118
0.04465807144063154	-0.484171420234	0.039477386576405496	-1.51783004128	0.035808015788333876	0.847411223188
0.044805621514802	-0.578369387718	0.039531619966955735	1.52375927064	0.03580805518924062	0.74302084048
0.0448289139571762	-0.672093148115	0.039515566045806895	1.42417405504	0.03577464069840494	0.638999377758
0.04472754466302392	-0.765298440672	0.03942902847098574	1.32502470627	0.03570768048428742	0.53535193478
0.04450192764639577	-0.857939384662	0.039272087919966794	1.22632963312	0.03560714818160347	0.432083797147
0.04415330298398763	-0.949967991888	0.039045105206031334	1.12810804725	0.03547308372679465	0.329200458478
0.043683739590598965	-1.0413336437	0.038748723370750526	1.03038010827	0.035305594081300525	0.226707644124
0.043096132746228075	-1.13198252246	0.03838386873307348	0.933167080855	0.035104853840138714	0.12461133661
0.0423941963270112	-1.22185698645	0.03795175087919381	0.836491506753	0.03487110572347947	0.0229178030544
0.041582449725040695	-1.310894876	0.03745386158111187	0.740377393961	0.0346046609490858	-0.0783663751788
0.04066619947539661	-1.39902873745	0.036891972635683515	0.644850426399	0.0343058994836791	-0.179234270308
0.03965151564228417	-1.48618494991	0.03626813261986317	0.549938197448	0.03397527017149089	-0.279678573112
0.03854520304980558	1.56930991528	0.0355846625618276	0.455670471374	0.03361329073845557	-0.379691554704
0.03735476747636201	1.48435959854	0.03484415053170514	0.362079477237	0.033220547670707326	-0.479265024676
0.03608837696481397	1.40065534257	0.03404944515967841	0.269200240582	0.032797695966254536	-0.578390285175
0.03475481843306795	1.31830671662	0.03320364809331054	0.177070959017	0.032345458758917436	-0.677058080362
0.03336344980153778	1.23743589672	0.03231010541001177	0.0857334287346	0.03186462681382879	-0.775258540683
0.03192414788472075	1.15817949478	0.031372398004618336	-0.00476646987494	0.03135605789402604	-0.872981121271
0.030447252323725138	1.0806905971	0.03039433097609032	-0.0943782181964	0.030820675997875024	-0.9702145337
0.028943505864809788	1.00514100503	0.02937992204130831	-0.183046026218	0.030259470467302346	-1.06694667024
0.02742399131563534	0.931723645786	0.02833338900788468	-0.270708108055	0.029673494967034374	-1.16316451958
0.02590006553581689	0.860655081389	0.027259136341737905	-0.357295852471	0.02906386633527183	-1.25885407292
0.024383290841315255	0.792177979698	0.026161740868955508	-0.442732873179	0.028431763306464717	-1.35400021906
0.022885364223052013	0.726563313268	0.02504593665511212	-0.526933922458	0.02777842510707999	-1.44858662704
0.02141804479874953	0.66411190517	0.023916599108757222	-0.609803650767	0.027105149925487616	-1.54259561452
0.019993079933190824	0.605154729115	0.022778728359181388	-0.691235195232	0.026413293257326866	1.50558465361
0.018622130475798443	0.550051078515	0.021637431961838864	-0.771108581701	0.025704266127949495	1.41278971716
0.017316695575472572	0.499183338073	0.02049790698789568	-0.849288929774	0.024979533193762424	1.32063492973
0.01608803754096959	0.452946641298	0.0193654215573011	-0.92562445951	0.024240610724529495	1.22914505608
0.014947107220593173	0.411731254606	0.01824529587751991	-0.999944315096	0.02348906446892487	1.13834716519
0.013904470377611125	0.375895275887	0.017142882852610106	-1.07205624859	0.02272650740585401	1.04827090166
0.012970235537494192	0.34572551637	0.01606354832966231	-1.14174425165	0.021954597384287206	0.95894879365
0.012153983779816786	0.321385775834	0.015012651051736893	-1.20876629292	0.021175034654576354	0.870416602778
0.011464700941405285	0.302854727723	0.013995522388320402	-1.27285242461	0.02038955929444571	0.782713722285
0.010910712688105305	0.289860615875	0.013017445915974138	-1.33370367712	0.019599948533065296	0.695883630502
0.010499622900374381	0.281826249641	0.01208363692324995	-1.39099238084	0.018808013976829907	0.609974407816
0.010238255802819906	0.277842949639	0.011199221915095668	-1.44436485239	0.01801559874067849	0.525039326283
0.010132602249884284	0.276692083704	0.010369218192860359	-1.49344775879	0.017224574488990955	0.441137522212
0.010187770559167166	0.276923992897	0.009598513586628929	-1.53785989688	0.016436838390303687	0.358334763067
0.010407942260506071	0.276986913862	0.00889184641696524	1.56436115218	0.015654309990278985	0.276704320992
0.010796333102984442	0.27537983232	0.008253785763207261	1.53035933539	0.014878928007552868	0.196327965848
0.011355159633661838	0.270793318438	0.007688712115256794	1.50197546788	0.014112647057270111	0.117297090586
0.012085611631152718	0.262207428278	0.0072007984853095066	1.47932440839	0.013357434307291699	0.0397139806381
0.012987830644385625	0.248932534786	0.006793992055198105	1.46232702725	0.012615266072232694	-0.0363067640008
0.014060894852129075	0.230597723093	0.006471996433964968	1.45064923182	0.01188812435065012	-0.110636651258
0.015302810422367249	0.207103454857	0.006238254598936553	1.44365470484	0.01117799331085458	-0.183131571793
0.016710509512550858	0.17855795794	0.006095932591956575	1.44038932186	0.010486855730972936	-0.253629951333
0.018279855012341736	0.145212904643	0.00604790404052491	1.43961349166	0.009816689399021875	-0.321950833574
0.020005652089964875	0.107407667925	0.006096735571426429	1.43988851102	0.009169463478892748	-0.387891989714
0.021881666561878614	0.0655258627927	0.006244673181981409	1.43970613194	0.008547134848261972	-0.451228215449
0.02390065006344991	0.0199641982321	0.006493629631347149	1.43763423281	0.00795164441456085	-0.511710071082
0.026054371955909827	-0.0288881823316	0.006845172911332671	1.43244489535	0.007384913415242642	-0.569063455225
0.028333657862311457	-0.0806622709146	0.007300515852978081	1.42319837555	0.006848839708677919	-0.62299058719
0.030728434682809377	-0.135015956021	0.007860506921696564	1.40927300157	0.00634529406209597	-0.673173213366
0.03322778189754486	-0.191636850457	0.008525622250090823	1.39034773914	0.005876116443064003	-0.719279142174
0.03581998892405653	-0.250242601043	0.00929595895365739	1.36635392264	0.005443112321064069	-0.760973516559
0.03849261825566996	-0.310579686415	0.010171229770476147	1.33741403045	0.005048048985778129	-0.797936467354
0.04123257406803998	-0.372421386073	0.011150759061679746	1.30378125352	0.00469265188873832	-0.829888788452
0.044026175943146194	-0.435565365941	0.012233480205004817	1.26578778236	0.004378601015033157	-0.856626763777
0.046859237323866286	-0.49983115869	0.01341793440907155	1.22380477473	0.004107527291780754	-0.878065897425
0.04971714827796496	-0.565057703987	0.014702270971228046	1.17821377669	0.0038810090400935218	-0.894290727432
0.052584962118217365	-0.631101039581	0.016084248996843097	1.12938781039	0.0037005684772569583	-0.905604140702
0.055447485395627744	-0.697832186816	0.017561240592863857	1.07767988794	0.003567668275836363	-0.91256541325
0.058289370755517336	-0.765135244933	0.019130235543275254	1.02341685176	0.00348370818640045	-0.916003422252
0.06109521212185969	-0.832905691305	0.02078784746883853	0.966896823439	0.0034500217305184627	-0.916992705441
0.06384964165379513	-0.901048875145	0.02253032146814564	0.908388966478	0.003467872970641582	-0.916787149499
0.06653742789992484	-0.969478687501	0.024353543231647533	0.848134641025	0.003538453363421922	-0.916718113324
0.06914357456095199	-1.03811638857	0.02625304961488596	0.786349323289	0.003662878702956235	-0.918076052347
0.07165341925958045	-1.10688957328	0.02822404065173518	0.723224879136	0.003842186160357193	-0.922000935807
0.07405273170846684	-1.17573125707	0.03026139298301978	0.658931934258	0.004077331425969086	-0.929403391905
0.07632781066249895	-1.24457906511	0.032359674670479024	0.593622187074	0.004369185960438196	-0.940927515096
0.07846557904084234	-1.31337450983	0.03451316136067802	0.527430579022	0.004718534360735666	-0.956953518434
0.08045367660709336	-1.38206234317	0.03671585375817351	0.460477280725	0.005126071847104582	-0.977629477485
0.08228054960253604	-1.45058997158	0.03896149636202282	0.392869479714	0.0055924018767666795	-1.00291844488
0.08393553673791805	-1.5189069228	0.04124359741460901	0.324702971586	0.006118033890078301	-1.03264901821
0.08540895096333814	1.55462829839	0.04355545000676318	0.256063565485	0.006703381194662378	-1.06656144265
0.08669215645371674	1.48687805262	0.04589015427830745	0.187028319363	0.007348758992880063	-1.10434535813
0.08777764026885192	1.41948191808	0.04824064064845648	0.117666622185	0.008054382557819867	-1.14566827305
0.08865907817214738	1.35248648725	0.05059969400597999	0.0480411403743	0.008820365562797366	-1.19019557261
0.08933139412066225	1.28593841859	0.052959978784727205	-0.0217913550761	0.009646718569155695	-1.23760361281
0.08979081297098361	1.21988482724	0.055314064845983425	-0.0917792656619	0.010533347676945838	-1.28758757865
0.09003490598048583	1.15437367373	0.05765445408526022	-0.161875532981	0.011480053342850627	-1.33986560285
0.09006262872158692	1.08945415579	0.059973607677480584	-0.232037084784	0.012486529369481913	-1.3941803463
0.08987435106746905	1.02517710769	0.06226397387114075	-0.302224348819	0.01355236206994693	-1.4502989421
0.08947187895120212	0.961595411637	0.06451801623894282	-0.372400825177	0.014677029611329544	-1.50801194773
0.088858467646036	0.898764425193	0.06672824228956577	-0.442532709059	0.01585990154048108	-1.56713174809
0.08803882636259043	0.836742428054	0.06888723234275326	-0.512588556953	0.01710023849524561	1.51410195099
0.08701911400850033	0.775591091274	0.07098766856769134	-0.582538990148	0.01839719210398212	1.45265343026
0.08580692600748237	0.715375970843	0.07302236408279317	-0.652356430346	0.01974980507595894	1.39024875568
0.08441127212750554	0.656167026435	0.07498429201347193	-0.722014862794	0.021157011484918387	1.32700693183
0.08284254532147087	0.598039164334	0.07686661440330603	-0.791489622999	0.022617637247810993	1.26303418118
0.08111248163819823	0.54107280101	0.07866271087316995	-0.860757203572	0.024130400800403986	1.19842541537
0.07923411131632194	0.485354440303	0.08036620692242806	-0.929795078199	0.02569391397116778	1.13326555222
0.07722170122851102	0.430977252198	0.08197100176620324	-0.998581540105	0.02730668305452598	1.06763068549
0.07509068889800731	0.378041634417	0.08347129560298101	-1.06709555267	0.028967110084253823	1.00158911853
0.07285760836342284	0.326655728833	0.08486161620746906	-1.13531661014	0.030673494307476866	0.935202274297
0.0705400082207598	0.276935852387	0.08613684474463666	-1.20322460659	0.03242403385941345	0.868525494792
0.06815636222338933	0.229006785982	0.08729224070227194	-1.27079971148	0.03421682763866914	0.80160874243
0.06572597287088644	0.183001843941	0.08832346584114853	-1.33802225021	0.036049877382567125	0.734497214983
0.06326886846590558	0.139062620309	0.08922660706405228	-1.40487258842	0.03792108994166775	0.667231884783
0.060805694164323576	0.097338276371	0.08999819810743166	-1.47133101861	0.03982827975229514	0.599849971701
0.05835759758743224	0.05798419663	0.09063523996232274	-1.53737764787	0.04176917150555975	0.53238535836
0.05594610960567484	0.021159800457	0.09113521993444394	1.53860036799	0.04374140301102164	0.464868955021
0.05359302094108932	-0.0129747417244	0.0914961292569522	1.47343832358	0.04574252825281732	0.39732902064
0.05132025526989682	-0.0442631665753	0.09171647917330576	1.4087500012	0.04777002063572165	0.329791445766
0.04914973953740026	-0.0725594319897	0.09179531541194931	1.34455717567	0.04982127641829817	0.262280002197
0.047103272224230774	-0.0977359257308	0.09173223097915083	1.2808823916	0.0518936183299444	0.194816563679
0.04520239032583907	-0.119693690321	0.09152737720123211	1.21774909263	0.05398429936831756	0.127421301334
0.04346823582577563	-0.138374565447	0.09118147295265659	1.15518175745	0.056090506773289535	0.0601128570274
0.04192142245756534	-0.153774801024	0.09069581201193677	1.0932060437	0.058209366173260224	-0.00709150252633
0.04058190355973014	-0.165959217418	0.09007226849309699	1.0318489408	0.060337945899330045	-0.0741757485405
0.03946884183362688	-0.17507442908	0.08931330030644853	0.971138933062	0.06247326146251841	-0.141124967702
0.03860048181416445	-0.181359115766	0.08842195060869593	0.911106174047	0.06461228018890042	-0.207925252679
0.03799402585906678	-0.185149005109	0.08740184720886143	0.851782673402	0.06675192600721754	-0.274563604017
0.03766551445314664	-0.186874342383	0.08625719990318675	0.79320249715	0.06888908438322966	-0.34102784204
0.037629711610010726	-0.187048343265	0.08499279571901919	0.735401982374	0.07102060739476117	-0.407306527568
0.037899996134782094	-0.186246467155	0.08361399205467966	0.678419967023	0.07314331894111747	-0.473388890396
0.03848825948782845	-0.185078077074	0.08212670770945284	0.62229803523	0.07525402008025384	-0.539264764633
0.03940481096120778	-0.184153700151	0.08053741180506295	0.567080778106	0.07734949448681445	-0.60492453009
0.04065829084670325	-0.184052130484	0.07885311060734138	0.512816069332	0.07942651402387657	-0.670359059007
0.042255592237032256	-0.185291653977	0.07708133226416519	0.459555353939	0.0814818444209902	-0.735559667522
0.04420179206026141	-0.188308708447	0.07523010948317323	0.407353947448	0.08351225105084695	-0.800518071315
0.04650009190181495	-0.193445671175	0.07330796018020541	0.356271340828	0.08551450479666792	-0.865226344956
0.04915176911894131	-0.2009477258	0.07132386613682651	0.306371504461	0.08748538800218147	-0.929676884525
0.05215613869936783	-0.210967380364	0.06928724971268632	0.257723181274	0.0894217004958266	-0.99386237313
