+/- Integral 	 std 
-1.21716708381	1.27749947042
1.0039538228	1.1422238608
-0.0312924458791	1.19280437543
-2.25686274761	1.2291978957
-0.258487641611	1.20066035768
-0.272588730462	1.21315449656
0.28112008057	1.15228931199
-0.301508052963	1.16866886813
0.842030019168	1.15413920638
0.39408927633	1.17476063422
-1.81244823284	1.19923221246
-1.07226933305	1.25135583081
-1.02286307581	1.21503889053
0.38829895691	1.14053113129
1.08472256724	1.13306389512
1.27601442801	1.17661809025
-0.0365358567411	1.2088009392
1.90206102419	1.12908257455
-0.94441861033	1.16477444409
2.91852313535	1.01025931977
2.68884021839	1.02899485318
-0.147349595323	1.19686813484
0.583014825824	1.20114840202
1.80417553665	1.09315800699
2.41480056856	1.11806234273
0.0911277939667	1.15602003073
-0.0879659394122	1.19173330786
-0.60750991293	1.14746144947
0.974083506224	1.1898217527
1.88178229334	1.13722377572
1.64723989384	1.09642597472
-0.4305121339	1.23949358552
1.43366485422	1.14912953109
0.750779786188	1.19032717421
0.913779868788	1.15789733937
1.0415709867	1.16553632271
1.88739923924	1.07258261328
1.18231308951	1.10496633486
-0.728578417585	1.13810259933
-1.76276503713	1.25051001994
-1.41121239968	1.21098958751
2.06231100274	1.04451675313
-0.426205319349	1.23595139725
1.18831274659	1.13635274556
-0.754846697465	1.27501884847
-0.721295282957	1.19590582287
1.33553716257	1.15948857736
0.568616741626	1.15540097212
2.12487018341	1.09823816577
0.250221548249	1.14497098032
-2.36509120696	1.20224717127
-0.0713922314203	1.20560607082
-0.346068050661	1.2324819201
-0.480383117372	1.14095376414
-0.204719108912	1.16602103749
2.31584078544	1.02165700258
0.672144132544	1.18322853253
1.06424398356	1.14198120467
-0.724336119858	1.1672508758
-1.28852693468	1.2857027422
1.22501895015	1.0733802629
1.47730779117	1.17204173802
0.766304518938	1.16185530289
0.658058750115	1.16184847666
-1.83359706222	1.2451688772
-0.373464435195	1.25450896736
0.267660676133	1.1755282885
2.86743986278	1.08546589547
2.25634373368	1.1018036297
-2.37364305373	1.28878647439
-1.39484103174	1.28652940607
0.237476215798	1.27795502685
-1.37579396697	1.2103390033
1.17368967819	1.15122810712
1.39284909573	1.15910759328
-0.605938607845	1.26912790902
-0.180092141585	1.20079625448
1.97829745393	1.17940027702
2.45014320211	1.05842578518
0.0646425098453	1.22252662462
0.921114231082	1.18660219317
-0.855203236854	1.21946335851
-2.42103807961	1.31012211372
0.552728516241	1.16593689284
-1.61197011777	1.21179737331
-0.559486066845	1.25322871486
-0.471089279491	1.25233776373
0.475979401593	1.13251078668
-1.09117142382	1.20651744392
0.866964910383	1.13432955682
-0.436825447349	1.23188058666
0.197558734298	1.19731070003
-0.376908691713	1.18635418622
-0.220903335486	1.21108628172
-2.06307945816	1.23491903534
0.420834202057	1.14260043079
-0.117118821586	1.19915803147
0.343537761785	1.17137368907
0.142238523523	1.19856888959
0.639266658395	1.21537003482
-0.00017424056216	1.22252963713
0.94629192914	1.12611534455
1.25684892282	1.18288176085
-0.428785599041	1.15475048193
-0.644284839683	1.27266359469
-0.388828858405	1.18260767112
-1.28166258671	1.2166924526
0.599445590514	1.13115461594
0.658261828435	1.09226037176
3.8978585227	0.996060124815
0.239901639743	1.20262630403
0.906607408098	1.08370257361
-3.7003532157	1.31889193575
0.354526901093	1.2289476409
0.522157070336	1.11788777568
0.359842963471	1.15399949174
-0.386863072422	1.21252568704
0.186940756613	1.18938432268
1.25682483733	1.0985786734
0.0748756107122	1.20007912046
0.394984083066	1.14537069756
-3.01905417111	1.35218370211
0.0254390869291	1.20621707412
2.15108371809	1.07476368846
-0.179544181869	1.19800741576
2.50996131828	1.08609366604
-0.605950854127	1.171205654
-3.99589280166	1.33818514384
0.560026811618	1.14925437305
0.0751208198623	1.21375993767
-0.32137257127	1.20463493861
-1.85039414979	1.1796490304
0.330934198612	1.22965269589
0.371017570346	1.20058844982
1.09692177964	1.15202706948
-0.769339522778	1.25212439495
3.12782691586	1.09918394436
-0.276665839799	1.1545895114
-0.977866963597	1.23789880593
1.57749857118	1.13274641394
1.78266755076	1.1423742659
-0.848227941037	1.22078482371
1.12950529502	1.19128299086
-0.610860726501	1.22481101833
2.94080811461	1.06962846622
0.742901471127	1.16865694008
-3.0734280655	1.34618526279
0.11692581117	1.20709596199
0.0508538930915	1.18441026641
0.256078423912	1.17284272647
-0.575501148105	1.20997162491
0.0361060974984	1.15275736792
-1.00645558288	1.20149351533
0.308625351759	1.20031692498
0.0880976405925	1.20959262331
1.64770853982	1.14656467095
-0.0952370934294	1.18418878742
-1.44243956267	1.1907079805
-0.10811915795	1.18098743655
1.3623067303	1.14537257684
0.160588399096	1.20161436239
-1.71390725708	1.30354304142
-0.118678813234	1.09456312195
-0.471799417574	1.20524820386
1.3344876776	1.16274132052
0.649257124799	1.16010531846
0.364917627224	1.19992339143
0.963013378041	1.11916054364
-0.853873503745	1.15570056473
-0.452619516614	1.16803690087
-0.680601997019	1.20119433009
-0.328887372735	1.15729153754
-1.04311302576	1.24574070044
1.8624140273	1.12198824773
0.627524782714	1.13069748375
1.19711062879	1.21235513622
0.312987460431	1.16383722786
-1.20104800535	1.21280339661
-1.58460834052	1.26088350936
-1.1770868882	1.21602158598
-0.18653049007	1.22871536042
-1.21833408905	1.20430723947
1.38269641181	1.11136016543
-0.21217916313	1.18269773553
0.772167023977	1.13268629067
0.19982757243	1.14716272134
2.70489251316	1.11011724968
0.0738809384791	1.22091625697
-1.30858123225	1.2742056169
0.3976916924	1.11278057695
-1.59847482632	1.20526998212
0.36341194504	1.22272282404
0.043771002735	1.17553488396
-1.76843948078	1.25029180293
-0.399613796789	1.17767751567
-0.039908226211	1.17231513301
1.33562382641	1.17933709337
-1.55533838283	1.25102500361
-0.613982034389	1.1778398181
0.720065013944	1.16264827103
-0.0249115036921	1.20448120134
0.41091593269	1.18529009457
-0.360551075792	1.18825490066
-0.213160279415	1.26981470813
0.0211229133039	1.19578258826
0.86469630412	1.15878308937
-0.044164626761	1.17887726215
0.247012786802	1.17157141833
1.64222282782	1.05959093795
0.965325650471	1.18882491969
-0.860619682963	1.19677280302
-0.141321673927	1.15945580021
1.86606481431	1.15564302689
1.04999458475	1.17631846536
1.4184447677	1.18159453541
0.908112009436	1.19538114544
-1.98531632257	1.27999162424
-0.886442600784	1.15741699613
-0.467519018399	1.17135854652
0.0312574173535	1.18695419797
0.0502623084542	1.20771364533
-0.339730784215	1.16495387482
-1.75877283378	1.23712834263
0.443046092873	1.15171335684
0.588580063191	1.1379499927
-1.08904648969	1.28739544198
0.379512572018	1.09349577875
0.891698230864	1.17249460585
-0.467488387466	1.19615862587
-0.0330947894448	1.15588169926
0.342774959203	1.16510655119
-0.0946044507156	1.10875517882
0.97090860771	1.13601020947
-0.280616166291	1.29616535785
-0.152972439947	1.14508985289
0.327980599318	1.1854820504
1.97608050669	1.11551000407
0.455351609385	1.20183358957
0.0311332115822	1.23466065756
0.618954451114	1.18060960802
2.3349882644	1.11968964072
0.687814564751	1.1149496792
0.226725784549	1.17293871156
-0.548310426373	1.22257906533
1.25506823104	1.09982987201
-0.452812071824	1.18111339622
0.589235831055	1.16818431898
1.27669027664	1.1306638188
-0.619310368641	1.20611751407
-0.603751712879	1.18964591527
-0.120898367079	1.14539445102
-0.818074817506	1.23178434402
0.172754982941	1.1890641111
1.77770721271	1.09379549386
1.13662214316	1.14853787901
1.11331878372	1.16760528466
0.707791305292	1.1563490363
0.236921570622	1.17758875693
-0.388523091321	1.21694478435
-1.58408926146	1.27185368217
-1.10860983418	1.27277855027
-0.451602165436	1.29659135018
1.29759703545	1.11023013242
-0.408572201791	1.2092760994
-0.427653091495	1.1792099212
-0.194746046242	1.21835188259
0.558773386339	1.19792804494
-0.675943428844	1.21564449869
-0.305184078255	1.20227198944
0.413938711163	1.22115475805
-2.32334311131	1.27017319898
0.818610891661	1.19691983685
-1.21967734478	1.18400364678
0.120391168313	1.15650793016
0.185296905497	1.18981935279
0.8588060456	1.11838604265
1.81301796429	1.11602476609
0.715468103339	1.17071536833
0.106858751649	1.18948884751
-1.11752167071	1.24603798444
-0.309192553984	1.18385820841
0.448634111877	1.14423802316
1.69788980125	1.11028283293
-1.49722012618	1.23846579603
-1.18472273026	1.20252193599
-1.99444043338	1.26619612876
0.114084421318	1.18742817371
0.452497023046	1.22253044935
0.35523194329	1.25174567764
0.865951519397	1.07286996117
0.989693649267	1.19043438864
0.0648524448708	1.20366842797
-0.974217048862	1.20925650706
0.783329078624	1.12533457979
-2.70827757372	1.28376199441
0.841666327541	1.23633174641
-2.91561522092	1.25331105812
-1.18200758952	1.24325931333
0.981357307423	1.19494625634
0.919493346147	1.15587550403
0.265997363918	1.17081894475
0.136021929666	1.19436250842
-0.902434574116	1.29006138323
0.83896201381	1.09992752969
-1.49381771621	1.24946195924
-0.271358188731	1.25830432462
0.571378541945	1.23111827432
0.908349193407	1.19199006246
1.37208466556	1.18210963787
2.01655647098	1.14983933712
-1.09409626453	1.23333292359
2.49155390979	1.10015614258
-1.02540619921	1.20647497305
-2.02341333195	1.2095178921
-0.193517983102	1.21743006649
-0.352536316532	1.20288889215
1.22680505312	1.18477475021
-0.529955969606	1.18031363996
-0.731715472393	1.24168691113
-2.06232298387	1.32372889113
-0.703610881575	1.17339962919
-2.39185957177	1.24366054623
0.0522541924313	1.14643300608
-0.465819919469	1.19367043126
0.350017069807	1.11355364944
-1.02773078173	1.22907456847
2.16829414733	1.10065243802
-1.07637478052	1.22847085832
3.07138424249	1.08757882118
0.25057798746	1.17543978946
0.237714893506	1.23696644943
-0.868067357255	1.26135994618
-1.53339683973	1.2315768187
-1.61692858459	1.26354241507
-3.16805199989	1.3592597693
-0.821541418263	1.21936114701
-2.26196425079	1.32352161485
-3.56471230004	1.30334372409
-0.0846434853418	1.20677348526
-1.3528730721	1.22850749858
-1.27757355589	1.2463932745
1.05863469111	1.15869185747
0.149209255388	1.15234231017
-0.165562559874	1.24337945223
-0.347030781344	1.17787516153
-1.62581658415	1.19822049173
1.22911246937	1.14323708652
-3.04048731134	1.38602179009
1.47679096045	1.20164607253
1.03341323989	1.19186310222
-1.24054997384	1.19349150175
-2.88582044055	1.3596671549
0.0805127526655	1.21561274017
1.83604990269	1.12495974432
0.433804874543	1.10374965122
-1.50078153253	1.25445720246
0.771164921567	1.16888042562
0.716183597112	1.22886796851
0.916106666124	1.14840248079
0.355621778223	1.16246536941
-0.0848143629727	1.23068773224
1.62207200905	1.23828904126
1.43509125047	1.10893602109
-1.15944527005	1.23889133114
